sample_id,country_name,region_name,Cluster,Plot,Latitude,Longitude,Altitude,Depth
icr005928,Tanzania,Chinyanghuku,1,1,-6.93070316,36.09182358,836,Topsoil
icr005929,Tanzania,Chinyanghuku,1,1,-6.93070316,36.09182358,836,Subsoil
icr005946,Tanzania,Chinyanghuku,2,1,-6.90836716,36.08665466,786,Topsoil
icr005947,Tanzania,Chinyanghuku,2,1,-6.90836716,36.08665466,786,Subsoil
icr005965,Tanzania,Chinyanghuku,3,1,-6.88353014,36.0907402,772,Topsoil
icr005966,Tanzania,Chinyanghuku,3,1,-6.88353014,36.0907402,772,Subsoil
icr005985,Tanzania,Chinyanghuku,4,2,-6.86680222,36.09944916,811,Topsoil
icr005986,Tanzania,Chinyanghuku,4,2,-6.86680222,36.09944916,811,Subsoil
icr005998,Tanzania,Chinyanghuku,5,1,-6.93858,36.1244,NA,Topsoil
icr005999,Tanzania,Chinyanghuku,5,1,-6.93858,36.1244,NA,Subsoil
icr006015,Tanzania,Chinyanghuku,6,1,-6.91083193,36.11650848,821,Topsoil
icr006016,Tanzania,Chinyanghuku,6,1,-6.91083193,36.11650848,821,Subsoil
icr006035,Tanzania,Chinyanghuku,7,1,-6.88956308,36.12222672,789,Topsoil
icr006036,Tanzania,Chinyanghuku,7,1,-6.88956308,36.12222672,789,Subsoil
icr006055,Tanzania,Chinyanghuku,8,1,-6.86175203,36.11831284,789,Topsoil
icr006056,Tanzania,Chinyanghuku,8,1,-6.86175203,36.11831284,789,Subsoil
icr006076,Tanzania,Chinyanghuku,9,5,-6.93122,36.1357,0,Topsoil
icr006077,Tanzania,Chinyanghuku,9,5,-6.93122,36.1357,0,Subsoil
icr006085,Tanzania,Chinyanghuku,10,2,-6.90524,36.1372,0,Topsoil
icr006086,Tanzania,Chinyanghuku,10,2,-6.90524,36.1372,0,Subsoil
icr006101,Tanzania,Chinyanghuku,11,1,-6.88657,36.1374,0,Topsoil
icr006102,Tanzania,Chinyanghuku,11,1,-6.88657,36.1374,0,Subsoil
icr006121,Tanzania,Chinyanghuku,12,1,-6.86209822,36.14105606,849,Topsoil
icr006122,Tanzania,Chinyanghuku,12,1,-6.86209822,36.14105606,849,Subsoil
icr006142,Tanzania,Chinyanghuku,13,5,-6.92808008,36.16547012,999,Topsoil
icr006143,Tanzania,Chinyanghuku,13,5,-6.92808008,36.16547012,999,Subsoil
icr006152,Tanzania,Chinyanghuku,14,3,-6.90498781,36.16339493,1182,Topsoil
icr006153,Tanzania,Chinyanghuku,14,3,-6.90498781,36.16339493,1182,Subsoil
icr006164,Tanzania,Chinyanghuku,15,2,-6.88443995,36.16698837,1005,Topsoil
icr006165,Tanzania,Chinyanghuku,15,2,-6.88443995,36.16698837,1005,Subsoil
icr006179,Tanzania,Chinyanghuku,16,1,-6.87134,36.1579,0,Topsoil
icr006180,Tanzania,Chinyanghuku,16,1,-6.87134,36.1579,0,Subsoil
icr006454,Tanzania,Pandambili,1,1,-6.12600994,36.44020081,1031,Topsoil
icr006455,Tanzania,Pandambili,1,1,-6.12600994,36.44020081,1031,Subsoil
icr006474,Tanzania,Pandambili,2,1,-6.08874989,36.43598175,1089,Topsoil
icr006475,Tanzania,Pandambili,2,1,-6.08874989,36.43598175,1089,Subsoil
icr006492,Tanzania,Pandambili,3,1,-6.06394,36.4405,0,Topsoil
icr006493,Tanzania,Pandambili,3,1,-6.06394,36.4405,0,Subsoil
icr006510,Tanzania,Pandambili,4,1,-6.04692984,36.4438591,1125,Topsoil
icr006511,Tanzania,Pandambili,4,1,-6.04692984,36.4438591,1125,Subsoil
icr006530,Tanzania,Pandambili,5,1,-6.11749,36.4577,1043,Topsoil
icr006531,Tanzania,Pandambili,5,1,-6.11749,36.4577,1043,Subsoil
icr006550,Tanzania,Pandambili,6,1,-6.08820009,36.46326065,1052,Topsoil
icr006551,Tanzania,Pandambili,6,1,-6.08820009,36.46326065,1052,Subsoil
icr006570,Tanzania,Pandambili,7,2,-6.06997013,36.46458817,1061,Topsoil
icr006571,Tanzania,Pandambili,7,2,-6.06997013,36.46458817,1061,Subsoil
icr006586,Tanzania,Pandambili,8,1,-6.05574989,36.45772171,1072,Topsoil
icr006587,Tanzania,Pandambili,8,1,-6.05574989,36.45772171,1072,Subsoil
icr006606,Tanzania,Pandambili,9,1,-6.12151,36.4836,1068,Topsoil
icr006607,Tanzania,Pandambili,9,1,-6.12151,36.4836,1068,Subsoil
icr006626,Tanzania,Pandambili,10,1,-6.09622,36.4863,1084,Topsoil
icr006627,Tanzania,Pandambili,10,1,-6.09622,36.4863,1084,Subsoil
icr006646,Tanzania,Pandambili,11,1,-6.0698,36.4918,1096,Topsoil
icr006647,Tanzania,Pandambili,11,1,-6.0698,36.4918,1096,Subsoil
icr006666,Tanzania,Pandambili,12,1,-6.05854988,36.49095154,1103,Topsoil
icr006667,Tanzania,Pandambili,12,1,-6.05854988,36.49095154,1103,Subsoil
icr006684,Tanzania,Pandambili,13,1,-6.12214,36.5064,1112,Topsoil
icr006685,Tanzania,Pandambili,13,1,-6.12214,36.5064,1112,Subsoil
icr006704,Tanzania,Pandambili,14,1,-6.09060001,36.50844955,1124,Topsoil
icr006705,Tanzania,Pandambili,14,1,-6.09060001,36.50844955,1124,Subsoil
icr006724,Tanzania,Pandambili,15,1,-6.07987,36.5067,1117,Topsoil
icr006725,Tanzania,Pandambili,15,1,-6.07987,36.5067,1117,Subsoil
icr006744,Tanzania,Pandambili,16,1,-6.05373,36.5135,1159,Topsoil
icr006745,Tanzania,Pandambili,16,1,-6.05373,36.5135,1159,Subsoil
icr007730,Tanzania,Kiberashi,1,1,-5.38104677,37.44506836,1133,Topsoil
icr007731,Tanzania,Kiberashi,1,1,-5.38104677,37.44506836,1133,Subsoil
icr007750,Tanzania,Kiberashi,2,1,-5.35250807,37.44896698,1287,Topsoil
icr007751,Tanzania,Kiberashi,2,1,-5.35250807,37.44896698,1287,Subsoil
icr007770,Tanzania,Kiberashi,3,1,-5.33404493,37.45391846,1173,Topsoil
icr007771,Tanzania,Kiberashi,3,1,-5.33404493,37.45391846,1173,Subsoil
icr007790,Tanzania,Kiberashi,4,1,-5.31900215,37.45064163,1175,Topsoil
icr007791,Tanzania,Kiberashi,4,1,-5.31900215,37.45064163,1175,Subsoil
icr007810,Tanzania,Kiberashi,5,1,-5.38245487,37.46924591,1092,Topsoil
icr007811,Tanzania,Kiberashi,5,1,-5.38245487,37.46924591,1092,Subsoil
icr007830,Tanzania,Kiberashi,6,1,-5.35331202,37.46604919,1173,Topsoil
icr007831,Tanzania,Kiberashi,6,1,-5.35331202,37.46604919,1173,Subsoil
icr007850,Tanzania,Kiberashi,7,1,-5.33592987,37.46857452,1152,Topsoil
icr007851,Tanzania,Kiberashi,7,1,-5.33592987,37.46857452,1152,Subsoil
icr007870,Tanzania,Kiberashi,8,1,-5.30757999,37.47093964,0,Topsoil
icr007871,Tanzania,Kiberashi,8,1,-5.30757999,37.47093964,0,Subsoil
icr007890,Tanzania,Kiberashi,9,1,-5.3817668,37.49669647,1028,Topsoil
icr007891,Tanzania,Kiberashi,9,1,-5.3817668,37.49669647,1028,Subsoil
icr007910,Tanzania,Kiberashi,10,1,-5.36247683,37.49689102,0,Topsoil
icr007911,Tanzania,Kiberashi,10,1,-5.36247683,37.49689102,0,Subsoil
icr007928,Tanzania,Kiberashi,11,1,-5.33933687,37.49335098,1079,Topsoil
icr007929,Tanzania,Kiberashi,11,1,-5.33933687,37.49335098,1079,Subsoil
icr007949,Tanzania,Kiberashi,12,2,-5.31183291,37.49250793,0,Topsoil
icr007950,Tanzania,Kiberashi,12,2,-5.31183291,37.49250793,0,Subsoil
icr007967,Tanzania,Kiberashi,13,1,-5.37793303,37.51511383,0,Topsoil
icr007968,Tanzania,Kiberashi,13,1,-5.37793303,37.51511383,0,Subsoil
icr007987,Tanzania,Kiberashi,14,1,-5.35679007,37.50985718,0,Topsoil
icr007988,Tanzania,Kiberashi,14,1,-5.35679007,37.50985718,0,Subsoil
icr008007,Tanzania,Kiberashi,15,1,-5.33370018,37.51532745,1078,Topsoil
icr008008,Tanzania,Kiberashi,15,1,-5.33370018,37.51532745,1078,Subsoil
icr008027,Tanzania,Kiberashi,16,1,-5.30851889,37.51255035,0,Topsoil
icr008028,Tanzania,Kiberashi,16,1,-5.30851889,37.51255035,0,Subsoil
icr009918,Tanzania,Mbinga,1,1,-11.12269974,35.12689972,1072,Topsoil
icr009919,Tanzania,Mbinga,1,1,-11.12269974,35.12689972,1072,Subsoil
icr009938,Tanzania,Mbinga,2,1,-11.09962845,35.13019943,1053,Topsoil
icr009939,Tanzania,Mbinga,2,1,-11.09962845,35.13019943,1053,Subsoil
icr009958,Tanzania,Mbinga,3,1,-11.07450008,35.12540054,1020,Topsoil
icr009959,Tanzania,Mbinga,3,1,-11.07450008,35.12540054,1020,Subsoil
icr009978,Tanzania,Mbinga,4,1,-11.05970001,35.12659836,1098,Topsoil
icr009979,Tanzania,Mbinga,4,1,-11.05970001,35.12659836,1098,Subsoil
icr009998,Tanzania,Mbinga,5,1,-11.12320042,35.14569855,1051,Topsoil
icr009999,Tanzania,Mbinga,5,1,-11.12320042,35.14569855,1051,Subsoil
icr010018,Tanzania,Mbinga,6,1,-11.10610008,35.14979935,1000,Topsoil
icr010019,Tanzania,Mbinga,6,1,-11.10610008,35.14979935,1000,Subsoil
icr010038,Tanzania,Mbinga,7,1,-11.07940006,35.15179825,1040,Topsoil
icr010039,Tanzania,Mbinga,7,1,-11.07940006,35.15179825,1040,Subsoil
icr010058,Tanzania,Mbinga,8,1,-11.05710316,35.15173721,1009,Topsoil
icr010059,Tanzania,Mbinga,8,1,-11.05710316,35.15173721,1009,Subsoil
icr010078,Tanzania,Mbinga,9,1,-11.117300030000001,35.17409897,961,Topsoil
icr010079,Tanzania,Mbinga,9,1,-11.117300030000001,35.17409897,961,Subsoil
icr010098,Tanzania,Mbinga,10,1,-11.10509968,35.17229843,989,Topsoil
icr010099,Tanzania,Mbinga,10,1,-11.10509968,35.17229843,989,Subsoil
icr010118,Tanzania,Mbinga,11,1,-11.07940006,35.16930008,957,Topsoil
icr010119,Tanzania,Mbinga,11,1,-11.07940006,35.16930008,957,Subsoil
icr010138,Tanzania,Mbinga,12,1,-11.05809975,35.16949844,958,Topsoil
icr010139,Tanzania,Mbinga,12,1,-11.05809975,35.16949844,958,Subsoil
icr010158,Tanzania,Mbinga,13,1,-11.12909985,35.20069885,927,Topsoil
icr010159,Tanzania,Mbinga,13,1,-11.12909985,35.20069885,927,Subsoil
icr010178,Tanzania,Mbinga,14,1,-11.09879971,35.19520187,926,Topsoil
icr010179,Tanzania,Mbinga,14,1,-11.09879971,35.19520187,926,Subsoil
icr010198,Tanzania,Mbinga,15,1,-11.08710003,35.19179916,956,Topsoil
icr010199,Tanzania,Mbinga,15,1,-11.08710003,35.19179916,956,Subsoil
icr010218,Tanzania,Mbinga,16,1,-11.0614996,35.19319916,957,Topsoil
icr010219,Tanzania,Mbinga,16,1,-11.0614996,35.19319916,957,Subsoil
icr010335,Mali,Kontela,1,1,14.77008,-11.03315333,0,Topsoil
icr010336,Mali,Kontela,1,1,14.77008,-11.03315333,0,Subsoil
icr010355,Mali,Kontela,2,1,14.80026667,-11.03579167,40,Topsoil
icr010356,Mali,Kontela,2,1,14.80026667,-11.03579167,40,Subsoil
icr010375,Mali,Kontela,3,1,14.82152167,-11.03285833,89,Topsoil
icr010376,Mali,Kontela,3,1,14.82152167,-11.03285833,89,Subsoil
icr010395,Mali,Kontela,4,1,14.83678,-11.03356833,0,Topsoil
icr010396,Mali,Kontela,4,1,14.83678,-11.03356833,0,Subsoil
icr010415,Mali,Kontela,5,1,14.76583,-11.011,0,Topsoil
icr010416,Mali,Kontela,5,1,14.76583,-11.011,0,Subsoil
icr010435,Mali,Kontela,6,1,14.80017167,-11.01175833,0,Topsoil
icr010436,Mali,Kontela,6,1,14.80017167,-11.01175833,0,Subsoil
icr010455,Mali,Kontela,7,1,14.82445833,-11.00853333,0,Topsoil
icr010456,Mali,Kontela,7,1,14.82445833,-11.00853333,0,Subsoil
icr010475,Mali,Kontela,8,1,14.83877,-11.01125167,0,Topsoil
icr010476,Mali,Kontela,8,1,14.83877,-11.01125167,0,Subsoil
icr010495,Mali,Kontela,9,1,14.77771167,-10.98879,79,Topsoil
icr010496,Mali,Kontela,9,1,14.77771167,-10.98879,79,Subsoil
icr010515,Mali,Kontela,10,1,14.80662167,-10.98228,92,Topsoil
icr010516,Mali,Kontela,10,1,14.80662167,-10.98228,92,Subsoil
icr010535,Mali,Kontela,11,1,14.82578833,-10.99383,0,Topsoil
icr010536,Mali,Kontela,11,1,14.82578833,-10.99383,0,Subsoil
icr010555,Mali,Kontela,12,1,14.83955333,-10.99074667,0,Topsoil
icr010556,Mali,Kontela,12,1,14.83955333,-10.99074667,0,Subsoil
icr010575,Mali,Kontela,13,1,14.77818833,-10.964785,65,Topsoil
icr010576,Mali,Kontela,13,1,14.77818833,-10.964785,65,Subsoil
icr010595,Mali,Kontela,14,1,14.79109833,-10.95833333,0,Topsoil
icr010596,Mali,Kontela,14,1,14.79109833,-10.95833333,0,Subsoil
icr010615,Mali,Kontela,15,1,14.82136667,-10.96745667,72,Topsoil
icr010616,Mali,Kontela,15,1,14.82136667,-10.96745667,72,Subsoil
icr010635,Mali,Kontela,16,1,14.84399167,-10.96401,69,Topsoil
icr010636,Mali,Kontela,16,1,14.84399167,-10.96401,69,Subsoil
icr010687,Mali,Koloko,1,1,12.45030667,-6.327395,432,Topsoil
icr010688,Mali,Koloko,1,1,12.45030667,-6.327395,432,Subsoil
icr010707,Mali,Koloko,2,1,12.47221667,-6.326855,324,Topsoil
icr010708,Mali,Koloko,2,1,12.47221667,-6.326855,324,Subsoil
icr010727,Mali,Koloko,3,1,12.49274333,-6.33263,370,Topsoil
icr010728,Mali,Koloko,3,1,12.49274333,-6.33263,370,Subsoil
icr010747,Mali,Koloko,4,1,12.51337,-6.32173,336,Topsoil
icr010748,Mali,Koloko,4,1,12.51337,-6.32173,336,Subsoil
icr010767,Mali,Koloko,5,1,12.45235333,-6.309545,294,Topsoil
icr010768,Mali,Koloko,5,1,12.45235333,-6.309545,294,Subsoil
icr010787,Mali,Koloko,6,1,12.46614167,-6.312131667,361,Topsoil
icr010788,Mali,Koloko,6,1,12.46614167,-6.312131667,361,Subsoil
icr010808,Mali,Koloko,7,2,12.49110333,-6.314946667,300,Topsoil
icr010809,Mali,Koloko,7,2,12.49110333,-6.314946667,300,Subsoil
icr010826,Mali,Koloko,8,1,12.51964667,-6.302163333,335,Topsoil
icr010827,Mali,Koloko,8,1,12.51964667,-6.302163333,335,Subsoil
icr010845,Mali,Koloko,9,1,12.45190833,-6.288508333,348,Topsoil
icr010846,Mali,Koloko,9,1,12.45190833,-6.288508333,348,Subsoil
icr010865,Mali,Koloko,10,1,12.47088667,-6.281816667,290,Topsoil
icr010866,Mali,Koloko,10,1,12.47088667,-6.281816667,290,Subsoil
icr010885,Mali,Koloko,11,1,12.49784667,-6.286193333,233,Topsoil
icr010886,Mali,Koloko,11,1,12.49784667,-6.286193333,233,Subsoil
icr010905,Mali,Koloko,12,1,12.51425667,-6.280505,253,Topsoil
icr010906,Mali,Koloko,12,1,12.51425667,-6.280505,253,Subsoil
icr010925,Mali,Koloko,13,1,12.44838333,-6.263188333,295,Topsoil
icr010926,Mali,Koloko,13,1,12.44838333,-6.263188333,295,Subsoil
icr010945,Mali,Koloko,14,1,12.47028667,-6.265613333,301,Topsoil
icr010946,Mali,Koloko,14,1,12.47028667,-6.265613333,301,Subsoil
icr010965,Mali,Koloko,15,1,12.49387,-6.255561667,253,Topsoil
icr010966,Mali,Koloko,15,1,12.49387,-6.255561667,253,Subsoil
icr010985,Mali,Koloko,16,1,12.51692167,-6.259611667,330,Topsoil
icr010986,Mali,Koloko,16,1,12.51692167,-6.259611667,330,Subsoil
icr011037,Burkina Faso,Bondigui,1,1,10.88517333,-3.581576667,404,Topsoil
icr011038,Burkina Faso,Bondigui,1,1,10.88517333,-3.581576667,404,Subsoil
icr011067,Burkina Faso,Bondigui,2,7,10.90327833,-3.576025,279,Topsoil
icr011068,Burkina Faso,Bondigui,2,7,10.90327833,-3.576025,279,Subsoil
icr011077,Burkina Faso,Bondigui,3,2,10.92339333,-3.57667,328,Topsoil
icr011078,Burkina Faso,Bondigui,3,2,10.92339333,-3.57667,328,Subsoil
icr011097,Burkina Faso,Bondigui,4,3,10.94759,-3.585211667,258,Topsoil
icr011098,Burkina Faso,Bondigui,4,3,10.94759,-3.585211667,258,Subsoil
icr011111,Burkina Faso,Bondigui,5,1,10.87761667,-3.558683333,345,Topsoil
icr011112,Burkina Faso,Bondigui,5,1,10.87761667,-3.558683333,345,Subsoil
icr011133,Burkina Faso,Bondigui,6,5,10.90319167,-3.555051667,339,Topsoil
icr011134,Burkina Faso,Bondigui,6,5,10.90319167,-3.555051667,339,Subsoil
icr011144,Burkina Faso,Bondigui,7,1,10.92799833,-3.564085,260,Topsoil
icr011145,Burkina Faso,Bondigui,7,1,10.92799833,-3.564085,260,Subsoil
icr011164,Burkina Faso,Bondigui,8,1,10.94325667,-3.550565,299,Topsoil
icr011165,Burkina Faso,Bondigui,8,1,10.94325667,-3.550565,299,Subsoil
icr011182,Burkina Faso,Bondigui,9,1,10.88015667,-3.540295,254,Topsoil
icr011183,Burkina Faso,Bondigui,9,1,10.88015667,-3.540295,254,Subsoil
icr011202,Burkina Faso,Bondigui,10,1,10.90277,-3.530618333,246,Topsoil
icr011203,Burkina Faso,Bondigui,10,1,10.90277,-3.530618333,246,Subsoil
icr011222,Burkina Faso,Bondigui,11,1,10.924675,-3.533448333,306,Topsoil
icr011223,Burkina Faso,Bondigui,11,1,10.924675,-3.533448333,306,Subsoil
icr011241,Burkina Faso,Bondigui,12,1,10.94154333,-3.539666667,252,Topsoil
icr011242,Burkina Faso,Bondigui,12,1,10.94154333,-3.539666667,252,Subsoil
icr011263,Burkina Faso,Bondigui,13,2,10.87681333,-3.50814,253,Topsoil
icr011264,Burkina Faso,Bondigui,13,2,10.87681333,-3.50814,253,Subsoil
icr011281,Burkina Faso,Bondigui,14,1,10.89882833,-3.513665,345,Topsoil
icr011282,Burkina Faso,Bondigui,14,1,10.89882833,-3.513665,345,Subsoil
icr011301,Burkina Faso,Bondigui,15,1,10.92729667,-3.511266667,312,Topsoil
icr011302,Burkina Faso,Bondigui,15,1,10.92729667,-3.511266667,312,Subsoil
icr011321,Burkina Faso,Bondigui,16,1,10.950885,-3.513765,309,Topsoil
icr011322,Burkina Faso,Bondigui,16,1,10.950885,-3.513765,309,Subsoil
icr011824,Tanzania,Bukwaya,1,1,-3.06374502,33.01008606,1256,Topsoil
icr011825,Tanzania,Bukwaya,1,1,-3.06374502,33.01008606,1256,Subsoil
icr011843,Tanzania,Bukwaya,2,2,-3.0296979,33.01520157,1211,Topsoil
icr011844,Tanzania,Bukwaya,2,2,-3.0296979,33.01520157,1211,Subsoil
icr011863,Tanzania,Bukwaya,3,1,-3.00909805,33.01538086,1193,Topsoil
icr011864,Tanzania,Bukwaya,3,1,-3.00909805,33.01538086,1193,Subsoil
icr011881,Tanzania,Bukwaya,4,1,-2.99281502,33.01611328,1216,Topsoil
